"TV Show ID","Series Title","Episode Sort Title","Episode Title","Year","Season","Episode","Content Rating","Summary","Rating","Studio","Originally Aired","Directors","Writers","Duration","Added","Updated","Media Video Resolution","Media Video Duration","Media Video Bitrate","Media Video Width","Media Video Height","Media Video Aspect Ratio","Media Video Audio Channels","Media Video Audio Codec","Media Video Video Codec","Media Video Container","Media Video FrameRate","Media Video Profile","Media Video Title"
"7959","Human Target (2010)","N/A","Corner Man","2010","1","9","TV-14","Chance must protect a prize fighter on
the run from a ruthless business man by
entering a high-stakes underground fight
league in Brussels.","8.0","FOX (US)","2010-03-21","Robert Levine","Steve Boyum","0:42:50","09/23/2015","09/23/2015","sd","0:42:50","1142","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7960","Human Target (2010)","N/A","Tanarak","2010","1","10","TV-14","Chance travels to a remote Alaskan
island to find a missing doctor and
expose an industrial giant's involvement
in the death of a mining foreman.","7.6","FOX (US)","2010-03-28","Kevin Hooks","Michael Ostrowski","0:42:17","09/23/2015","09/23/2015","sd","0:42:17","1158","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7961","Human Target (2010)","N/A","Victoria","2010","1","11","TV-14","Chance is hired to protect a member of
the British royal family whose decision
to abdicate the throne for the love of a
commoner has her marked for
assassination.","7.4","FOX (US)","2010-04-04","Paul Edwards","Kalinda Vazquez - Sonny Postiglione -
Zak Schwartz","0:41:42","09/23/2015","09/23/2015","sd","0:41:42","1174","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7962","Human Target (2010)","N/A","Christopher Chance","2010","1","12","TV-14","In the season finale, Chance's old boss
makes a move to bring him back into the
fold, Chance, Winston, and Guerrero
recall the events that led up to their
unlikely partnership. Katherine, a woman
from Chance's past, whose death drove
him to adopt his current profession also
appears.","7.8","FOX (US)","2010-04-11","Steve Boyum","Jonathan E. Steinberg - Robbie Thompson","0:43:10","09/23/2015","09/23/2015","sd","0:43:10","1132","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7941","Human Target (2010)","N/A","Ilsa Pucci","2010","2","1","TV-14","Picking up from the thrilling first
season cliffhanger, Chance and Guererro
stage a daring rescue of Winston from
the hands of his torturous kidnappers.
Two beautiful women join the team:
billionaire philanthropist Ilsa Pucci,
who fears for her life after the
mysterious death of her husband, and
Ames, a chameleon-like master thief who
inadvertently becomes involved with the
plot to murder her new associate.","8.0","FOX (US)","2010-11-17","Steve Boyum","Matt Miller","0:42:13","09/23/2015","09/23/2015","sd","0:42:13","1158","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7942","Human Target (2010)","Wife's Tale","The Wife's Tale","2010","2","2","TV-14","Chance is hired to protect the wife of a
man he killed years earlier; Ames hopes
to be taken under Guerrero's wing; Ilsa
makes a shocking discovery.","7.8","FOX (US)","2010-11-24","Mimi Leder","Andrea Newman - Zev Borow","0:42:00","09/23/2015","09/23/2015","sd","0:42:00","1166","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7943","Human Target (2010)","N/A","Taking Ames","2010","2","3","TV-14","Ames is drawn back into her old life of
crime; Chance goes under cover as part
of a gang attempting a diamond heist.","8.0","FOX (US)","2010-12-01","Paul A. Edwards","David Simkins","0:41:56","09/23/2015","09/23/2015","sd","0:41:56","1164","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7944","Human Target (2010)","Return of Baptiste","The Return of Baptiste","2010","2","4","TV-14","When Ilsa's friend is held hostage,
Chance is forced to turn to the only
person he knows that has the necessary
information to help rescue her, but he
is currently banished to a Russian
prison and it is up to Chance to find a
way to get in.","7.7","FOX (US)","2010-12-08","Bryan Spicer","Jonathan E. Steinberg - Robert Levine","0:43:14","09/23/2015","09/23/2015","sd","0:43:14","1130","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7945","Human Target (2010)","Other Side of the Mall","The Other Side of the Mall","2010","2","6","TV-14","The team travels to a suburb during the
holiday season as they go undercover to
try and figure out why a seemingly
innocent family was a target of a murder
attempt.","7.8","FOX (US)","2010-12-22","Peter Lauer","Zev Borow","0:41:56","09/23/2015","09/23/2015","sd","0:41:56","1167","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7946","Human Target (2010)","Problem Like Maria","A Problem Like Maria","2011","2","7","TV-14","Chance and Ilsa's partnership is tested
when his former girlfriend requests his
help to rescue a colleague of hers who
is held captive by a South American
dictator.","7.7","FOX (US)","2011-01-05","Guy Ferland","Dan McDermott - Andrea Newman","0:43:12","09/23/2015","09/23/2015","sd","0:43:12","1132","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7947","Human Target (2010)","N/A","Communication Breakdown","2011","2","8","TV-14","Winston, Guerrero and Ames must save an
inept private investigator when he blows
his case making him a target.","7.8","FOX (US)","2011-01-05","Steve Boyum","Jonathan E. Steinberg","0:41:01","09/23/2015","09/23/2015","sd","0:41:01","1192","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7948","Human Target (2010)","N/A","Imbroglio","2011","2","9","TV-14","Chance and Ilsa try to protect her
sister-in-law when a hostage situation
develops at the opera.","7.5","FOX (US)","2011-01-14","Steve Boyum","Robert Levine","0:42:35","09/23/2015","09/23/2015","sd","0:42:35","1148","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7949","Human Target (2010)","N/A","Cool Hand Guerrero","2011","2","10","TV-14","When Guerrero is framed for a friend's
murder and ends up in jail, Chance is
forced to break him out.","8.0","FOX (US)","2011-01-14","Craig R. Baxley","Matt Whitney","0:42:02","09/23/2015","09/23/2015","sd","0:42:02","1163","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7864","In Plain Sight","N/A","Pilot","2008","1","1","TV-14","In the first episode we meet Mary
Shannon a US Marshall for the Witness
Protection Program. In this episode Mary
tries to figure out what went wrong when
a mobster's son who was under her
protection is killed.","6.6","USA Network","2008-06-01","Mark Piznarski","David Maples","1:06:25","09/23/2015","09/23/2015","sd","1:06:25","1157","624","352","1.78","2","mp3","mpeg4","avi","24p","N/A","N/A"
"6082","The IT Crowd","N/A","Yesterday's Jam","2006","1","1","TV-14","Jen is hired as the manager Reynholm
Industries although she doesn't know the
first thing about computers.","7.7","Channel 4","2006-02-03","Graham Linehan","Graham Linehan","0:23:38","09/23/2015","09/23/2015","sd","0:23:38","1030","640","352","1.85","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6083","The IT Crowd","N/A","Calamity Jen","2006","1","2","TV-14","Denholm declares war on stress and
threatens to fire anyone who is under
stress by the end of the day. Will the
team hold it together by the end of the
day so no one gets fired?","7.6","Channel 4","2006-02-03","Graham Linehan","Graham Linehan","0:24:21","09/23/2015","09/23/2015","sd","0:24:21","1000","640","352","1.85","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6084","The IT Crowd","N/A","Fifty-Fifty","2006","1","3","TV-14","Love is in the air with the IT Crowd!
Roy has a wonderful date, only to learn
that he had something nasty on his
forehead the whole time. Jen fancies the
security guard and tries to impress him
by guessing the answers to questions on
classical music. Roy's decides that
women only like bastards. Jen disagrees,
so to settle the argument, Roy puts a
fake profile up on an online dating
site. Roy and Moss create a horrible
online profile, only it works a little
too well.","7.4","Channel 4","2006-02-10","Graham Linehan","Graham Linehan","0:24:27","09/23/2015","09/23/2015","sd","0:24:27","998","640","352","1.85","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6085","The IT Crowd","Red Door","The Red Door","2006","1","4","TV-14","Moss learns that his new mug with his
name on it has gone missing. Roy refuses
to allow Jen to see what's behind the
""red door"" for fear that Jen will upset
the delicate eco-balance of the office.
But Roy and Moss go on an IT call,
leaving the Red Door unguarded.","7.5","Channel 4","2006-02-17","Graham Linehan","Graham Linehan","0:23:31","09/23/2015","09/23/2015","sd","0:23:31","1035","640","352","1.85","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6086","The IT Crowd","Haunting of Bill Crouse","The Haunting of Bill Crouse","2006","1","5","TV-14","Jen has a date with Bill Crouse, and
finds him really offensive. To help Jen
avoid contact with Bill, Moss resorts to
extreme lying which leads everyone to
believe that Jen is dead! Meanwhile, Roy
finds himself trying to escape the
attentions of one of the ""beautiful
people"" on the 5th floor.","7.5","Channel 4","2006-02-24","Graham Linehan","Graham Linehan","0:23:52","09/23/2015","09/23/2015","sd","0:23:52","997","640","352","1.85","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6087","The IT Crowd","N/A","Aunt Irma Visits","2006","1","6","TV-14","Jen explains to Roy and Moss that her
""Aunt Irma"" is visiting. When they don't
understand, she explains that she has
very powerful mood swings around a
certain time every month, which leads to
Roy and Moss displaying the same
symptoms. Project Iccarus is finished
and all of the teams assemble before
Denholm as he thanks everyone even
remotely associated with the project -
except for the IT Crowd. To retaliate in
being left out of the the ""thank you's,""
the IT Crowd decide to sabotage the
celebration party only to find
themselves enjoying in the festivities
and to the bizarre conclusion the
morning after. Will everyone be able to
work together again?","7.7","Channel 4","2006-03-03","Graham Linehan","Graham Linehan","0:25:06","09/23/2015","09/23/2015","sd","0:25:06","997","640","352","1.85","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6103","The IT Crowd","Work Outing","The Work Outing","2007","2","1","TV-14","Dashing Philip drops in from the sixth
floor to ask Jen to the theatre, but a
possible date turns into a work outing
when Moss and Roy also get invites. The
evening predictably spirals towards
disaster, leaving Jen to wonder whether
Philip is who he claims to be.","8.1","Channel 4","2007-08-24","Graham Linehan","Graham Linehan","0:24:43","09/23/2015","09/23/2015","sd","0:24:43","989","624","352","1.78","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6104","The IT Crowd","N/A","Return of the Golden Child","2007","2","2","TV-14","Denholm is informed of a police presence
at the office, causing him to commit
suicide. Roy asks Moss to ""pimp"" the
vibrate setting on his mobile phone
because it is so weak, and then is
mortified to find an internet site that
predicts his date of death to be 3pm on
the date of Denholm's funeral. Despite
reassurances from Moss and Jen, he
cannot help but worry. Denholm's
successor then reveals he despises the
IT department and would love to see them
fired. At the funeral, Roy causes a
scene as his mobile phone vibrates
heavily, believing he is dying. Denolm's
successor threatens to fire Moss, Roy
and Jen, but Denholm's estranged son and
natural successor to Reynholm
Industries, Douglas (Played by Matt
Berry), bursts into the funeral and
takes over the company. It turns out
that he loves the IT department, and
their jobs are saved. Jen takes up
smoking again after watching Denholm
advertise them on his funeral video.","7.5","Channel 4","2007-08-31","Graham Linehan","Graham Linehan","0:23:05","09/23/2015","09/23/2015","sd","0:23:05","1057","624","352","1.78","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6105","The IT Crowd","Dinner Party","The Dinner Party","2007","2","4","TV-14","Jen has found love, and is giving a
dinner party with her new boyfriend to
six of their single friends. But when
the three male invitees drop out at the
last moment, Jen is forced to call upon
Moss, Roy and Richmond.","7.9","Channel 4","2007-09-14","Graham Linehan","Graham Linehan","0:21:26","09/23/2015","09/23/2015","sd","0:21:26","1140","624","352","1.78","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6106","The IT Crowd","N/A","Smoke and Mirrors","2007","2","5","TV-14","When Jen loses concentration during a
board meeting due to a faulty bra, Moss
overcomes his fear of ladies' underwear
and plots a way out of Reynholm
Industries by inventing a flawless bra.","7.6","Channel 4","2007-09-21","Graham Linehan","Graham Linehan","0:23:53","09/23/2015","09/23/2015","sd","0:23:53","1023","624","352","1.78","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6107","The IT Crowd","N/A","Men Without Women","2007","2","6","TV-14","Douglas hires Jen as his new PA, which
gives Moss and Roy free reign in the
office.","7.7","Channel 4","2007-09-28","Graham Linehan","Graham Linehan","0:23:05","09/23/2015","09/23/2015","sd","0:23:05","1059","624","352","1.78","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6089","The IT Crowd","N/A","From Hell","2008","3","1","TV-14","Jen has to handle a difficult builder
and Roy loses £20, while Moss learns how
to stand up for himself against a bunch
of ruffians.","7.5","Channel 4","2008-11-21","Graham Linehan","Graham Linehan","0:23:05","09/23/2015","09/23/2015","sd","0:23:05","1057","640","352","1.85","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6090","The IT Crowd","N/A","Are We Not Men?","2008","3","2","TV-14","Roy and Moss become involved on a new
football website. Jen dates a man who
resembles a magician.","7.8","Channel 4","2008-11-28","Graham Linehan","Graham Linehan","0:21:42","09/23/2015","09/23/2015","sd","0:21:42","1119","640","352","1.85","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6091","The IT Crowd","N/A","Tramps Like Us","2008","3","3","TV-14","When a sexual harrassment case ends
wrongly - Roy turns to the streets, Moss
gets a bump on the head, and Jen is
looking for something new to do.","7.7","Channel 4","2008-12-05","Graham Linehan","Graham Linehan","0:21:52","09/23/2015","09/23/2015","sd","0:21:52","1107","640","352","1.85","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6092","The IT Crowd","Speech","The Speech","2008","3","4","TV-14","Jen makes enemies of Roy and Moss after
trying to assert herself more after
being named as Employee of the Month.
Douglas discovers that the woman who he
loves is not quite as she seems.","8.2","Channel 4","2008-12-12","Graham Linehan","Graham Linehan","0:23:59","09/23/2015","09/23/2015","sd","0:23:59","1028","640","352","1.85","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6093","The IT Crowd","N/A","Friendface","2008","3","5","TV-14","The boys are introduced to a social
networking website by Jen.","7.8","Channel 4","2008-12-19","Graham Linehan","Graham Linehan","0:22:37","09/23/2015","09/23/2015","sd","0:22:37","1072","640","352","1.85","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6094","The IT Crowd","N/A","Calendar Geeks","2008","3","6","TV-14","The company announces that it is going
to have its first raunchy nude calendar.","7.7","Channel 4","2008-12-26","Graham Linehan","Graham Linehan","0:23:32","09/23/2015","09/23/2015","sd","0:23:32","1035","640","352","1.85","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6096","The IT Crowd","N/A","Jen the Fredo","2010","4","1","TV-14","Jen decides she wants to stretch herself
more at work and applies for the post of
Entertainment Manager. After she
discovers that her boss's business
connections have a dark side, she turns
to Moss and Roy for help.","7.7","Channel 4","2010-06-25","Graham Linehan","Graham Linehan","0:24:24","09/23/2015","09/23/2015","sd","0:24:24","992","640","352","1.85","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6097","The IT Crowd","Final Countdown","The Final Countdown","2010","4","2","TV-14","Moss becomes a celebrity after he beats
all the records on a popular puzzle
show. Roy is mistaken for a window
cleaner. Jen finds herself pre-occupied
with Douglas' secret meetings.","7.9","Channel 4","2010-07-02","Graham Linehan","Graham Linehan","0:23:42","09/23/2015","09/23/2015","sd","0:23:42","1022","640","352","1.85","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6098","The IT Crowd","N/A","Something Happened","2010","4","3","TV-14","Douglas finds himself becoming a
Spaceologist. Some bad luck changes
Roy's life. Jen ends up getting involved
with a rock band.","7.5","Channel 4","2010-07-09","Graham Linehan","Graham Linehan","0:23:10","09/23/2015","09/23/2015","sd","0:23:10","1056","640","352","1.85","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6099","The IT Crowd","N/A","Italian for Beginners","2010","4","4","TV-14","Roy gets obsessed by his latest
girlfriend's sad family history, while
Jen tells an absolute whopper to get
some attention.","7.8","Channel 4","2010-07-16","Graham Linehan","Graham Linehan","0:24:05","09/23/2015","09/23/2015","sd","0:24:05","1014","624","352","1.78","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6100","The IT Crowd","N/A","Bad Boys","2010","4","5","TV-14","Roy and Moss opt to try a new lifestyle
which they soon realize was probably a
bad idea when they dodge work.","7.8","Channel 4","2010-07-23","Graham Linehan","Graham Linehan","0:21:55","09/23/2015","09/23/2015","sd","0:21:55","1114","624","352","1.78","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"6101","The IT Crowd","N/A","Reynholm vs. Reynholm","2010","4","6","TV-14","Douglas discovers that marriage agrees
with him for all of a fortnight. He then
finds himself in court defending himself
with Jen, Roy and Moss' help.","7.3","Channel 4","2010-07-30","Graham Linehan","Graham Linehan","0:24:12","09/23/2015","09/23/2015","sd","0:24:12","1010","624","352","1.78","2","mp3","mpeg4","avi","PAL","N/A","N/A"
"7846","Keen Eddie","N/A","Pilot (a.k.a Eddie)","2003","1","1","TV-14","Eddie a New York City police detective,
is down on his luck,  just dumped by his
girlfriend and responsible for a drug
bust gone bad, Eddie and his dog Pete,
leave New York to make things right","N/A","FOX (US)","2003-06-03","Simon West","J. H. Wyman","0:45:02","09/23/2015","09/23/2015","sd","0:45:02","1084","512","384","1.33","2","ac3","mpeg4","avi","24p","N/A","N/A"
"7847","Keen Eddie","N/A","Horse Heir","2003","1","2","TV-14","When Eddie investigates the theft of a
champion racehorse, he and Pippin learn
that two brothers from an earlier case
are involved in the theft","N/A","FOX (US)","2003-06-10","Simon West","Andi Bushell - Jim Praytor - J. H. Wyman","0:43:55","09/23/2015","09/23/2015","sd","0:43:55","1088","512","384","1.33","2","ac3","mpeg4","avi","24p","N/A","N/A"
"7848","Keen Eddie","N/A","Achtung Baby","2003","1","3","TV-14","Eddie is assigned to protect a German
opera singer from her stalker.  Eddie
doesn't seem to mind that she is
attracted to him, but Fiona does mind.","N/A","FOX (US)","2003-06-17","Charles McDougall","J. H. Wyman","0:43:55","09/23/2015","09/23/2015","sd","0:43:55","1088","512","384","1.33","2","ac3","mpeg4","avi","24p","N/A","N/A"
"7849","Keen Eddie","N/A","Eddie Loves Baseball","2003","1","4","TV-14","When a huge soccer star, Colin Kinney,
is involved in a shooting, Eddie decides
to hold him back until he comes clean.
At this point, news breaks out, making
Eddie the most hated person in the U.K.
Colin's lawyer tells him not to talk, so
Eddie and Pippin start to interview
people who maybe could help with the
case. They finally interview his wife,
and they notice a lot of pictures of
their daughter, who isn't around.  They
ask where she is, and his wife decides
to come clean. Colin tells them about
how he was involved in the shooting, how
they were going to talk to the
kidnappers, and accidentally shot his
friend, Martin Moon, in the process.
The kidnappers told him to lose in the
world cup, or his daughter dies, but
Eddie has another idea. Colin is free of
charges, and starts to play in the world
cup.  He does not do what the kidnappers
wishes, but he scores majority every
point in the game. The kidnappers, who
are watching the game, phones his wife,
and Eddie and co, tracks them","N/A","FOX (US)","2003-06-24","Nick Gomez","Steven Kane - J. H. Wyman","0:43:25","09/23/2015","09/23/2015","sd","0:43:25","1088","512","384","1.33","2","ac3","mpeg4","avi","24p","N/A","N/A"
"7850","Keen Eddie","N/A","Sucker Punch","2003","1","5","TV-14","Eddie Arlette and Detective Monty Pippin
investigate a new underground fight club
where unsuspecting fools are thrust into
mismatched brawls and forced to fight
for their lives. Meanwhile, Fiona has
decided to follow Nigel to New York,
where a new job awaits him, and Eddie
finds a new roommate who ends up being
an exact carbon copy of himself.","N/A","FOX (US)","2003-07-01","Jeff Levy","J. H. Wyman","0:43:26","09/23/2015","09/23/2015","sd","0:43:26","1087","512","384","1.33","2","ac3","mpeg4","avi","24p","N/A","N/A"
"7851","Keen Eddie","Amazing Larry Dunn","The Amazing Larry Dunn","2003","1","6","TV-14","Eddie and Pippin get help from a guy
with a photographic memory, who used to
be famous with his own t.v. show, until
a little girl knew a quote that he froze
on.  He now works as a delivery boy and
once again, for the second time in his
life, gets the memory lapse and forgets
what he did with the package, and gets
the help of Eddie and Pippin for
protection when the owners of the
package threaten him. Meanwhile, the
neighbor catches Fiona trying to tap
into his dish so she could watch t.v.
and not have to pay for it, when the old
man catches her and threatens her that
if she doesn't do all of his laundry, he
will call the company and get her in
trouble. Larry remembers where he put
the package, and it turned out to be a
book for a safe that was going to be
used for a jewel heist.  He wants fame
again, so he memorizes the book, so the
thieves have no other choice but to
kidnap him, so they know how to bypass
the safe.","N/A","FOX (US)","2003-07-08","Tim Van Patten","J. H. Wyman","0:43:55","09/23/2015","09/23/2015","sd","0:43:55","1088","512","384","1.33","2","ac3","mpeg4","avi","24p","N/A","N/A"
"7852","Keen Eddie","N/A","Black Like Me","2003","1","7","TV-14","After a jewel heist, Eddie and Pippin
are very short on leads.  After
questioning a man who they think is
sneaky about something, another man
comes in (Georgie) and confesses.  Eddie
obviously doesn't think that this man
had anything to do with the heist, so he
doesn't book him.  After a while of
questioning him, he realizes his
girlfriend is trying to set him up, so
her and her boyfriend can get off free.
Meanwhile, Fiona and Nigel have dinner
and Fiona's fathers house.  It seems to
be going fine until her father ask Nigel
what his intentions with Fiona are, and
he simply replies that he has fun with
her.  After overhearing that, Fiona has
doubts about them. After following the
couple after they set Georgie up, they
find the jewels and arrest them.","N/A","FOX (US)","2003-07-24","David Jones","Rick Dresser - J. H. Wyman","0:43:54","09/23/2015","09/23/2015","sd","0:43:54","1087","512","384","1.33","2","ac3","mpeg4","avi","24p","N/A","N/A"
"7853","Keen Eddie","N/A","Sticky Fingers","2004","1","8","TV-14","Pippin's identity is stolen. Scotland
Yard sees this as opportunity to capture
a group of identity thieves. Eddie gets
some unexpected help on the case from a
famous pickpocket. Meanwhile, Pippin
joins a sex-addict group called
""Emotional Connections"" where he meets
The Lady of the Lift.","N/A","FOX (US)","2004-01-27","","","0:43:51","09/23/2015","09/23/2015","sd","0:43:51","1088","512","384","1.33","2","ac3","mpeg4","avi","24p","N/A","N/A"
"7854","Keen Eddie","N/A","Inciting Incident","2004","1","9","TV-14","Mark Weatherhead has the perfect life.
He has a beautiful wife and two kids.
Everything is perfect, until a man from
Mark's past comes back to haunt him.
That man is Neil Baines AKA ""The Claw.""
Mark says he has no idea who Neil Baines
is, but Eddie Arlette discovers that the
two men do have a musical past with each
other. Pippin is upset when Eddie
forgets to get him an expensive piece of
technology. Fiona deals with a passive-
aggressive co-worker.","N/A","FOX (US)","2004-02-17","","","0:43:55","09/23/2015","09/23/2015","sd","0:43:55","1088","512","384","1.33","2","ac3","mpeg4","avi","24p","N/A","N/A"
"7855","Keen Eddie","N/A","Citizen Cecil","2004","1","10","TV-14","Strange things are happening when a full
moon appears. A group of robbers, with
Duran Duran masks on, rob one of
London's most popular gambling casinos.
Elsewhere, Pippin is having certain
""marital"" issues with his false wife.
Eddie and Fiona are actually being nice
to each other.","N/A","FOX (US)","2004-03-02","Bryan Spicer - Tony Bill","David Jones - Jeff Vlaming","0:43:25","09/23/2015","09/23/2015","sd","0:43:25","1087","512","384","1.33","2","ac3","mpeg4","avi","24p","N/A","N/A"
"7856","Keen Eddie","N/A","Who Wants to Be in a Club That Would
Have Me as a Member?","2004","1","11","TV-14","Eddie tries to help a boy, Edward, with
his school problems, and the kid tries
to be just like Eddie. Marveling in the
worship, he tries to become a mentor to
the boy. Fiona is also trying to help an
adolescent with his problems. He doesn't
want to join the adult Jewish community,
so she tries to help him patch things up
in his life. Meanwhile, when Eddie does
an official investigation into why
Edward was being bullied, the bulliers
let him switch sides so he won't rat on
them, and in doing so, Eddie loses his
new found respect from Superintendent
Nathanial Jonhnson.","N/A","FOX (US)","2004-03-24","Bryan Spicer","David Jones","0:44:33","09/23/2015","09/23/2015","sd","0:44:33","1095","512","384","1.33","2","ac3","mpeg4","avi","24p","N/A","N/A"
"7857","Keen Eddie","N/A","Keeping Up Appearances","2004","1","12","TV-14","Good News: Eddie has inherited Rosemary
Hawskin's Bentley. Which would be good
news, but one thing. What's a Bentley?
Who's Rosemary Hawskins? Why is this
indian guy watching porno on Fiona's
couch? These are just some of the
questions Eddie wants answered.
Apparently, he met Rosemary and had a
wonderful conversation....and he never
saw her again. So, Eddie takes the
Bentley and cruises around the streets
of London in his new ride with his
driver, Kahn. More good news arrives
when Fiona tells Eddie she's been chosen
to take part in a ""covergirl"" type
shoot. Bad News: When Eddie awakes the
next morning. The Bentley is gone! Peter
Hawskins, Rosemary's son, stole the
Bentley and tried to sell it to Russell
the pig in exchange for not dying. More
bad news comes, when Fiona's offer is
given to an eighteen-year-old, whom was
babysat by Fiona. In the End: The pig
gets a Bentley and an indian. Peter runs
away. Fiona and Eddie hate each
other....everything is back to normal.","N/A","FOX (US)","2004-04-07","","","0:43:16","09/23/2015","09/23/2015","sd","0:43:16","1131","512","384","1.33","2","mp3","mpeg4","avi","24p","N/A","N/A"
"7858","Keen Eddie","Liberte, Egalite, Fraternite","Liberté, Égalité, Fraternité","2004","1","13","TV-14","Help is needed for Dominique Deschamps,
the lovely woman who lost her wallet
after flirting with Scotland Yard ""loan""
detective Eddie Arlette. When Eddie
Arlette discovers the wallet he
ultimately finds Dominique Deschamps,
but is ambushed by Paul and Jean
Fortier. Eddie gets knocked out, but not
after the lovely lady hands him a book
of matches asking for help. Monty Pippin
and Eddie Arlette start an
investigation, which leads them to a man
named Anton Levy. Dominique and Anton
were passionate about each other, but
Dominique turned Anton into the French
police. Anton's would agree to going to
prison, but first he wanted to go to
London before prison, so he could tie up
some loose ends. Eddie and Monty Pippin
think he's come to London to kill
Dominique. Eddie, Monty, and the
Scotland Yard tactical team head into
Anton's mansion, where he and a very
much alive Dominique greet them. Nothing
bad going on here. Eddie is left
scratching his head...until Michel
Hoffman. Michel is Dominique's true
love, not Anton. Eddie heads to Anton's
mansion to get Dominique, but Michel is
already there, saving her. Anton says
the two will expire if Anton's true love
is not given to him. Eddie finds
Dominique, who refuses to go back. The
hit man Jacques Desmarais is already out
for Dominique. Eddie goes back to
Anton's house to reason with him, but
there he realizes that the love of
Anton's life is his young daughter
Isabelle, who joins Anton for his last
meal before his imprisonment.","N/A","FOX (US)","2004-04-14","Leslie Libman","Rick Dresser - J.H. Wyman","0:44:33","09/23/2015","09/23/2015","sd","0:44:33","1085","512","384","1.33","2","ac3","mpeg4","avi","24p","N/A","N/A"
"16107","Keeping Up with the Kardashians","N/A","All Grown Up","2015","11","4","TV-14","Kris has a reason to meet Caitlyn for
the first time at Kylie's 18th birthday;
Kim takes over Kris's home in
preparation for baby number two; Khloé
takes steps to move forward.","N/A","E!","2015-12-06","","","0:43:49","01/27/2016","02/26/2016","720","0:43:49","2692","1280","720","1.78","2","aac","h264","mkv","NTSC","N/A","N/A"
"16944","Keeping Up with the Kardashians","N/A","Miscommunication","2016","11","10","TV-14","Kris decides the family needs
Communication Therapy; Kylie is ready to
celebrate her new home but her family's
bossy ways get in the way of her plans;
Khloé struggles to finish her book.","N/A","E!","2016-01-24","","","0:42:26","01/27/2016","02/26/2016","sd","0:42:26","1026","720","404","1.78","2","aac","h264","mp4","NTSC","N/A","N/A"
"18891","Keeping Up with the Kardashians","Great Kris","The Great Kris","2016","11","11","TV-14","Kim leads the planning for a grand 60th
birthday party for Kris but is afraid
she may have taken on too much at nine
months pregnant; Scott finally goes into
rehab, but only time will tell if he is
ready to change.","N/A","E!","2016-01-31","","","0:42:25","02/02/2016","02/26/2016","sd","0:42:25","1066","720","404","1.78","2","aac","h264","mp4","NTSC","N/A","N/A"
"21958","Keeping Up with the Kardashians","N/A","Family First","2016","11","12","TV-14","The girls remake a legendary family
video for Kris's epic 60th birthday
bash; Khloé has a hard time finding a
balance between supporting Lamar and
returning to her daily life; Kendall
gets an amazing opportunity.","N/A","E!","2016-02-14","","","0:42:27","02/17/2016","02/26/2016","720","0:42:27","3773","1280","720","1.78","2","aac","h264","mkv","NTSC","N/A","N/A"
"22108","Keeping Up with the Kardashians","N/A","Unforeseen Future","2016","11","13","TV-14","Kim learns that her house construction
is delayed even further, leaving her
living situation in limbo; Scott comes
back from rehab ready to prove he is a
changed man; Kylie confronts Kendall
about being a team.","N/A","E!","2016-02-21","","","0:43:50","02/24/2016","02/25/2016","1080","0:43:50","4177","1920","1080","1.78","2","aac","h264","mkv","NTSC","N/A","N/A"
