"TV Show ID","Series Title","Episode Sort Title","Episode Title","Year","Season","Episode","Content Rating","Summary","Rating","Studio","Originally Aired","Directors","Writers","Duration","Added","Updated","Media Video Resolution","Media Video Duration","Media Video Bitrate","Media Video Width","Media Video Height","Media Video Aspect Ratio","Media Video Audio Channels","Media Video Audio Codec","Media Video Video Codec","Media Video Container","Media Video FrameRate","Media Video Profile","Media Video Title"
"2833","Marvel's Agent Carter","N/A","Monsters","2016","2","7","TV-14","As Peggy plots a rescue mission, Whitney
hunts for even more dark power; and
Jarvis learns he should not make
promises he cannot keep.","8.4","ABC (US)","2016-02-16","Metin Huseyin","Brandon Easton","0:42:53","02/18/2016","02/25/2016","720","0:42:53","2741","1276","716","1.78","6","ac3","h264","mkv","24p","high","N/A"
"2835","Marvel's Agent Carter","Edge of Mystery","The Edge of Mystery","2016","2","8","TV-14","Peggy and Sousa propose a trade with
Whitney Frost, while the SSR gets help
from Howard Stark that may be the key to
eliminating Zero Matter.","8.0","ABC (US)","2016-02-23","Metin Huseyin","Brant Englestein","0:42:55","02/25/2016","02/26/2016","1080","0:42:55","5422","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"2836","Marvel's Agent Carter","Little Song and Dance","A Little Song and Dance","2016","2","9","TV-14","Peggy desperately tries to save Dr.
Wilkes with a dangerous plan to stop
Whitney Frost. But Thompson makes a
surprising move that could destroy them
all.","8.0","ABC (US)","2016-02-23","Jennifer Getzinger","Michele Fazekas - Tara Butters","0:42:03","02/25/2016","02/26/2016","1080","0:42:03","5515","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1558","Marvel's Agents of S.H.I.E.L.D.","N/A","Pilot","2013","1","1","TV-PG","In the aftermath of The Avengers' battle
in New York City, the world attempts to
come to grips with the presence of
superheroes, gods, and aliens in their
midst. Agent Coulson is resurrected
under mysterious circumstances and forms
an elite team of agents from
S.H.I.E.L.D. to keep track of a secret
organization known as The Rising Tide.
Meanwhile, they must deal with other
menaces, such as a man who suddenly
finds himself with vast uncontrollable
power.","7.7","ABC (US)","2013-09-24","Joss Whedon","Joss Whedon - Jed Whedon - Maurissa
Tancharoen","0:44:04","11/28/2015","12/31/2015","720","0:44:04","4402","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1568","Marvel's Agents of S.H.I.E.L.D.","N/A","0-8-4","2013","1","2","TV-PG","Coulson and his S.H.I.E.L.D. agents
travel to Peru to investigate an object
of unknown origin, codenamed 0-8-4. But
things become complicated when he runs
into old flame Comandante Camilla Reyes.","7.5","ABC (US)","2013-10-01","David Straiton","Maurissa Tancharoen - Jed Whedon -
Jeffrey Bell","0:41:27","11/28/2015","12/31/2015","720","0:41:27","4662","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1561","Marvel's Agents of S.H.I.E.L.D.","Asset","The Asset","2013","1","3","TV-PG","When brilliant scientist Dr. Franklin
Hall is kidnapped, Agent Coulson and his
S.H.I.E.L.D. agents must race against
the clock to locate him. Skye is their
only way in, pushing the team to their
limits.","7.4","ABC (US)","2013-10-08","Milan Cheylov","Jed Whedon - Maurissa Tancharoen","0:43:04","11/28/2015","12/31/2015","720","0:43:04","4510","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1553","Marvel's Agents of S.H.I.E.L.D.","N/A","Eye Spy","2013","1","4","TV-PG","Coulson and his team try to track down a
mysterious woman who has single-handedly
committed numerous high-stakes heists.
But when the woman’s identity is
revealed, a troubling secret stands to
ruin Coulson.","7.5","ABC (US)","2013-10-15","Roxann Dawson","Jeffrey Bell","0:42:26","11/28/2015","12/31/2015","720","0:42:26","4259","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1552","Marvel's Agents of S.H.I.E.L.D.","N/A","Girl in the Flower Dress","2013","1","5","TV-PG","An elusive girl in a flower dress may
hold the key to the mystery that brings
Coulson and his team to Asia to rescue a
young man with an unusual and dangerous
power; and Skye has a secret that
jeopardizes her relationship with the
team right when they need her most.","7.6","ABC (US)","2013-10-22","Jesse Bochco","Brent Fletcher","0:42:22","11/28/2015","12/31/2015","720","0:42:22","4297","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1556","Marvel's Agents of S.H.I.E.L.D.","N/A","F.Z.Z.T.","2013","1","6","TV-PG","When mysterious floating bodies turn up,
Coulson and his team must hunt down an
elusive killer before they strike again,
everyone at risk.","7.4","ABC (US)","2013-11-05","Vincent Misiano","Paul Zbyszewski","0:42:59","11/28/2015","12/31/2015","720","0:42:59","4579","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1559","Marvel's Agents of S.H.I.E.L.D.","Hub","The Hub","2013","1","7","TV-PG","Dangerous secrets are being kept from
Coulson’s team, and he works the system
to save Ward and Fitz when they are sent
on a Level 8 classified mission that may
end in tragedy.","7.5","ABC (US)","2013-11-12","Bobby Roth","Rafe Judkins - Lauren LeFranc","0:42:38","11/28/2015","12/31/2015","720","0:42:38","4645","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1571","Marvel's Agents of S.H.I.E.L.D.","Well","The Well","2013","1","8","TV-PG","In the aftermath of the events
chronicled in the film ""Thor: The Dark
World"", Coulson and his team pick up the
pieces - one of which threatens to
destroy them.","7.7","ABC (US)","2013-11-19","Jonathan Frakes","Monica Owusu-Breen","0:42:15","11/28/2015","12/31/2015","720","0:42:15","4272","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1567","Marvel's Agents of S.H.I.E.L.D.","N/A","Repairs","2013","1","9","TV-PG","Coulson and his team are haunted by a
mysterious force that threatens to
destroy them all, and only a secret from
May's past can save them.","7.6","ABC (US)","2013-11-26","Bill Gierhart","Maurissa Tancharoen - Jed Whedon","0:43:04","11/28/2015","12/31/2015","720","0:43:04","4409","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1565","Marvel's Agents of S.H.I.E.L.D.","Bridge","The Bridge","2013","1","10","TV-PG","In a shocking cliffhanger episode,
Coulson takes the war back to Centipede,
and this time he brings in Mike Peterson
for some super-soldier support. As they
get closer to the truth, startling
secrets are revealed and an unexpected
twist threatens the team.","7.5","ABC (US)","2013-12-10","Holly Dale","Shalisha Francis","0:41:38","11/28/2015","12/31/2015","720","0:41:38","4574","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1557","Marvel's Agents of S.H.I.E.L.D.","Magical Place","The Magical Place","2014","1","11","TV-PG","Coulson discovers important information
about his mysterious death but it may
come at a cost to the team.","7.7","ABC (US)","2014-01-07","Kevin Hooks","Paul Zbyszewski - Brent Fletcher","0:42:38","11/28/2015","12/31/2015","720","0:42:38","4619","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1563","Marvel's Agents of S.H.I.E.L.D.","N/A","Seeds","2014","1","12","TV-PG","Coulson and May uncover startling
information about Skye's past, while the
team is swept into a storm at
S.H.I.E.L.D. Academy.","7.7","ABC (US)","2014-01-14","Kenneth Fink","Monica Breen - Jed Whedon","0:43:03","11/28/2015","12/31/2015","720","0:43:03","4379","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1555","Marvel's Agents of S.H.I.E.L.D.","N/A","T.R.A.C.K.S.","2014","1","13","TV-PG","Hot on the trail of the Clairvoyant,
Coulson and his team board a mystery
train that seems to be headed for
certain death.","7.8","ABC (US)","2014-02-04","Paul A. Edwards","Lauren LeFranc - Rafe Judkins","0:42:35","11/28/2015","12/31/2015","720","0:42:35","4426","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1554","Marvel's Agents of S.H.I.E.L.D.","N/A","T.A.H.I.T.I.","2014","1","14","TV-PG","Coulson goes on the attack to save Skye
--enlisting the aid of Ward's former
S.O. John Garrett and uncovers shocking
truths about his own life and
S.H.I.E.L.D.","7.7","ABC (US)","2014-03-04","Bobby Roth","Jeffrey Bell","0:42:38","11/28/2015","12/31/2015","720","0:42:38","4340","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1550","Marvel's Agents of S.H.I.E.L.D.","N/A","Yes Men","2014","1","15","TV-PG","When Coulson and his team are attacked
by Lorelei - a deadly seductress who
escaped from Asgard - Lady Sif, her
longtime nemesis, steps in to try to
save them.","8.0","ABC (US)","2014-03-11","John Terlesky","Shalisha Francis","0:43:04","11/28/2015","12/31/2015","720","0:43:04","4463","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1569","Marvel's Agents of S.H.I.E.L.D.","N/A","End of the Beginning","2014","1","16","TV-PG","Agents Garrett (Bill Paxton) and
Triplett are back to help Coulson's team
track down S.H.I.E.L.D.'s nefarious
enemy--the Clairvoyant. But will
Deathlok destroy them all to protect his
master's identity?","7.8","ABC (US)","2014-04-01","Bobby Roth","Paul Zbyszewski","0:41:16","11/28/2015","12/31/2015","720","0:41:16","4470","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1564","Marvel's Agents of S.H.I.E.L.D.","N/A","Turn, Turn, Turn","2014","1","17","TV-PG","Coulson and his team find themselves
without anyone they can trust, only to
discover that they are trapped with a
traitor in their midst.","7.9","ABC (US)","2014-04-08","Vincent Misiano","Jed Whedon - Maurissa Tancharoen","0:43:04","11/28/2015","12/31/2015","720","0:43:04","4514","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1570","Marvel's Agents of S.H.I.E.L.D.","N/A","Providence","2014","1","18","TV-PG","With Colonel Glenn Talbot now on their
trail, Coulson and his team seek refuge
in the last place anyone would look,
where they begin to uncover
S.H.I.E.L.D.'s most dangerous secrets--
secrets that could destroy them all.","7.7","ABC (US)","2014-04-15","Milan Cheylov","Brent Fletcher","0:43:06","11/28/2015","12/31/2015","720","0:43:06","4300","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1551","Marvel's Agents of S.H.I.E.L.D.","Only Light in the Darkness","The Only Light in the Darkness","2014","1","19","TV-PG","With their world turned upside down,
Coulson races to save the life of his
one true love as the mystery of ""The
Cellist,"" which began in Marvel's The
Avengers, is finally revealed on
Marvel's Agents of S.H.I.E.L.D.","7.7","ABC (US)","2014-04-22","Vincent Misiano","Monica Owusu-Breen","0:43:04","11/28/2015","12/31/2015","720","0:43:04","4294","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1566","Marvel's Agents of S.H.I.E.L.D.","N/A","Nothing Personal","2014","1","20","TV-PG","Just when there's no one left to trust,
Agent Maria Hill returns to team up with
Coulson as S.H.I.E.L.D. is being
destroyed around them.","7.7","ABC (US)","2014-04-29","Billy Gierhart","Paul Zbyszewski - DJ Doyle","0:43:02","11/28/2015","12/31/2015","720","0:43:02","4570","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1562","Marvel's Agents of S.H.I.E.L.D.","N/A","Ragtag","2014","1","21","TV-PG","Ward's betrayal and Hydra's shocking
secrets are revealed as Coulson's team
goes undercover on a mission that leaves
no one unscathed.","7.8","ABC (US)","2014-05-06","Roxann Dawson","Jeffrey Bell","0:42:59","11/28/2015","12/31/2015","720","0:42:59","4236","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1560","Marvel's Agents of S.H.I.E.L.D.","N/A","Beginning of the End","2014","1","22","TV-PG","Dark secrets are revealed as Coulson and
his team put everything on the line to
stop Garrett and the forces of Hydra.
But when the dust settles, Coulson will
find that no one’s leaving this battle
unscathed. And just when all hope seems
lost, they’re joined by the one man who
may be able to turn the tide–Nick Fury.","8.2","ABC (US)","2014-05-13","David Straiton","Maurissa Tancharoen - Jed Whedon","0:43:01","11/28/2015","12/31/2015","720","0:43:01","4307","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1535","Marvel's Agents of S.H.I.E.L.D.","N/A","Shadows","2014","2","1","TV-PG","Coulson and his team are now wanted
fugitives with limited resources – but
that's not stopping them from keeping
the world safe from powerful and unseen
threats everywhere. However, with new
members they hardly know, will
S.H.I.E.L.D. ever be trusted again?","7.7","ABC (US)","2014-09-23","Vincent Misiano","Jed Whedon - Maurissa Tancharoen","0:42:22","11/28/2015","12/31/2015","sd","0:42:22","908","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1532","Marvel's Agents of S.H.I.E.L.D.","N/A","Heavy Is the Head","2014","2","2","TV-PG","Hunted and running out of solutions,
Coulson puts his team right in the line
of fire, with General Talbot, Hydra and
Creel all on the attack. A mysterious
Doctor harbors some dangerous secrets
that could destroy one of our core team
members.","7.7","ABC (US)","2014-09-30","Jesse Bochco","Paul Zbyszewski","0:42:59","11/28/2015","12/31/2015","720","0:42:59","1357","1280","720","1.78","2","aac","h264","mp4","24p","high","N/A"
"1525","Marvel's Agents of S.H.I.E.L.D.","N/A","Making Friends and Influencing People","2014","2","3","TV-PG","Coulson and his team race against HYDRA
to get to Donnie Gill – a dangerous
gifted with the ability to freeze
objects – while Simmons is caught in the
crossfire.","7.7","ABC (US)","2014-10-07","Bobby Roth","Monica Breen","0:42:21","11/28/2015","12/31/2015","sd","0:42:21","681","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1528","Marvel's Agents of S.H.I.E.L.D.","N/A","Face My Enemy","2014","2","4","TV-PG","While on a mission to learn more about
the secrets of the mysterious writing,
Coulson finds himself attacked by the
only person he can trust: Agent Melinda
May. The rest of the team is trapped in
an explosive situation, and it's up to
Fitz to save them.","7.3","ABC (US)","2014-10-14","Kevin Tancharoen","Drew Z. Greenberg","0:41:05","11/28/2015","12/31/2015","sd","0:41:05","970","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1539","Marvel's Agents of S.H.I.E.L.D.","Hen in the Wolf House","A Hen in the Wolf House","2014","2","5","TV-PG","Coulson's team is up against the
beautiful and deadly Bobbi Morse –
Security Chief for Hydra. Skye's father
forces Raina to reunite him with his
daughter at any cost.","7.6","ABC (US)","2014-10-21","Holly Dale","Brent Fletcher","0:42:13","11/28/2015","12/31/2015","720","0:42:13","2883","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1537","Marvel's Agents of S.H.I.E.L.D.","Fractured House","A Fractured House","2014","2","6","TV-PG","The world turns against S.H.I.E.L.D.
when Hydra impersonates them to attack
The United Nations, and an unexpected
enemy leads the charge to bring about
their downfall.","7.7","ABC (US)","2014-10-28","Ron Underwood","Rafe Judkins - Lauren LeFranc","0:40:59","11/28/2015","12/31/2015","sd","0:40:59","771","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1534","Marvel's Agents of S.H.I.E.L.D.","Writing on the Wall","The Writing on the Wall","2014","2","7","TV-PG","The team discovers murder victims with
the alien glyphs on them that Coulson's
been etching. All of Coulson's secrets
and lies come to a head.","7.8","ABC (US)","2014-11-11","Vincent Misiano","Craig Titley","0:42:00","11/28/2015","12/31/2015","sd","0:42:00","899","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1524","Marvel's Agents of S.H.I.E.L.D.","Things We Bury","The Things We Bury","2014","2","8","TV-PG","Coulson and team find themselves in an
epic face-off against Hydra to uncover
an ancient secret, while Ward kidnaps
his brother, Senator Christian Ward, for
a violent trip down memory lane.","7.8","ABC (US)","2014-11-18","Milan Cheylov","Daniel J. Doyle","0:42:20","11/28/2015","12/31/2015","sd","0:42:20","764","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1519","Marvel's Agents of S.H.I.E.L.D.","N/A","...Ye Who Enter Here","2014","2","9","TV-PG","SHIELD discovers the ancient city before
Hydra, but uncovering the secrets may
require one of Coulson’s team to make
the ultimate sacrifice. Meanwhile, May
and Skye race to get to Raina before
Whitehall takes her.","7.6","ABC (US)","2014-12-02","Billy Gierhart","Paul Zbyszewski","0:42:20","11/28/2015","12/31/2015","sd","0:42:20","984","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1529","Marvel's Agents of S.H.I.E.L.D.","N/A","What They Become","2014","2","10","TV-PG","Coulson and Whitehall's forces meet in
an explosive confrontation that
dramatically alters everyone's fates.
Meanwhile, Skye discovers shocking
secrets about her past.","7.8","ABC (US)","2014-12-09","Michael Zinberg","Jeffrey Bell","0:42:21","11/28/2015","12/31/2015","sd","0:42:21","773","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1522","Marvel's Agents of S.H.I.E.L.D.","N/A","Aftershocks","2015","2","11","TV-PG","Coulson's team must deal with the
consequences of their war with Hydra as
shocking revelations threaten to tear
them apart, and Hydra makes a dangerous
move that may involve a traitor in
S.H.I.E.L.D.'s midst.","7.6","ABC (US)","2015-03-03","Bill Gierhart","Maurissa Tancharoen - Jed Whedon","0:42:18","11/28/2015","12/31/2015","sd","0:42:18","758","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1538","Marvel's Agents of S.H.I.E.L.D.","N/A","Who You Really Are","2015","2","12","TV-PG","Coulson and team come to the aid of a
confused Lady Sif, who has lost her
memory after fighting with a mysterious
warrior whose true mission will send
shockwaves through S.H.I.E.L.D.
Meanwhile, Bobbi and Mack continue to
hide their true mission from everyone
close to them.","7.8","ABC (US)","2015-03-10","Roxann Dawson","Drew Z. Greenberg","0:40:55","11/28/2015","12/31/2015","sd","0:40:55","905","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1527","Marvel's Agents of S.H.I.E.L.D.","N/A","One of Us","2015","2","13","TV-PG","Cal seeks revenge on Coulson by
assembling a team of Super Villains to
destroy S.H.I.E.L.D. Meanwhile, May
calls on renowned Dr. Andrew Garner, her
charismatic ex-husband, with a crisis
that threatens to tear the team apart.","7.6","ABC (US)","2015-03-17","Kevin Tancharoen","Monica Owusu-Breen","0:42:19","11/28/2015","12/31/2015","sd","0:42:19","866","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1530","Marvel's Agents of S.H.I.E.L.D.","N/A","Love in the Time of Hydra","2015","2","14","TV-PG","Coulson and his team are still reeling
from a shocking revelation that leaves
the team fractured as they must decide
what to do with one of their own.
Meanwhile, Bobbi and Mack reveal their
true allegiance to Hunter, while
elsewhere, Ward and Agent 33 embark on a
personal mission.","7.8","ABC (US)","2015-03-24","Jesse Bochco","Brent Fletcher","0:42:21","11/28/2015","12/31/2015","sd","0:42:21","722","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1521","Marvel's Agents of S.H.I.E.L.D.","N/A","One Door Closes","2015","2","15","TV-PG","War comes to Coulson’s doorstep in a way
he never anticipated as shocking
revelations are brought to light, and
Skye struggles to control her new
abilities but will soon make a decision
that irrevocably changes her life.","8.0","ABC (US)","2015-03-31","David Solomon","Lauren LeFranc - Rafe Judkins","0:42:13","11/28/2015","12/31/2015","sd","0:42:13","883","720","400","1.78","2","aac","h264","mp4","24p","high","N/A"
"1531","Marvel's Agents of S.H.I.E.L.D.","N/A","Afterlife","2015","2","16","TV-PG","As Robert Gonzalez makes his move,
Coulson must do whatever it takes to
protect the future of S.H.I.E.L.D..
Meanwhile Skye’s journey to control her
powers takes a surprising turn when she
meets the enigmatic Inhuman named
Lincoln.","8.0","ABC (US)","2015-04-07","Kevin Hooks","Craig Titley","0:42:16","11/28/2015","12/31/2015","sd","0:42:16","942","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1526","Marvel's Agents of S.H.I.E.L.D.","N/A","Melinda","2015","2","17","TV-PG","The story of Melinda May’s
transformation into “The Cavalry” is
revealed as she finds herself at a
crossroads in the war between Coulson
and Gonzales. As Skye learns more about
her true heritage from Lincoln, the
truth about the Inhumans will send her
in a new direction.","7.6","ABC (US)","2015-04-14","Garry A. Brown","DJ Doyle","0:42:15","11/28/2015","12/31/2015","sd","0:42:15","999","720","400","1.78","2","aac","h264","mp4","24p","high","N/A"
"1536","Marvel's Agents of S.H.I.E.L.D.","Frenemy of My Enemy","The Frenemy of My Enemy","2015","2","18","TV-PG","A dangerous new alliance is formed as
Coulson and Hunter turn to the last
person anyone would expect – Grant Ward!
As the war between S.H.I.E.L.D. factions
continues, Skye and Lincoln will find
themselves drawn into this conflict.","8.1","ABC (US)","2015-04-21","Karen Gaviola","Monica Owusu-Breen","0:42:44","11/28/2015","12/31/2015","sd","0:42:44","874","720","400","1.78","2","aac","h264","mp4","24p","high","N/A"
"1523","Marvel's Agents of S.H.I.E.L.D.","Dirty Half Dozen","The Dirty Half Dozen","2015","2","19","TV-PG","Gonzales and Coulson must find a way to
put their differences aside and work
together against Hydra, even if it means
teaming up with someone they don't
trust.","8.1","ABC (US)","2015-04-28","Kevin Tancharoen","Brent Fletcher - Drew Z. Greenberg","0:41:17","11/28/2015","12/31/2015","sd","0:41:17","890","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1520","Marvel's Agents of S.H.I.E.L.D.","N/A","Scars","2015","2","20","TV-PG","Skye is torn between her loyalty to
S.H.I.E.L.D. and her connection to the
Inhumans as tensions rise between the
groups -- and Coulson reveals a secret
he’s been hiding from even those closest
to him.","7.8","ABC (US)","2015-05-05","Bobby Roth","Rafe Judkins - Lauren LeFranc","0:42:16","11/28/2015","12/31/2015","sd","0:42:16","831","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1533","Marvel's Agents of S.H.I.E.L.D.","N/A","S.O.S. (1)","2015","2","21","TV-PG","S.H.I.E.L.D. puts everything on the line
to survive a war that blurs the line
between friend and foe. Coulson and his
team will be forced to make shocking
sacrifices that will leave their
relationships and their world changed
forever.","8.2","ABC (US)","2015-05-12","Vincent Misiano","Jeffrey Bell","1:23:41","11/28/2015","12/31/2015","sd","1:23:41","943","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1542","Marvel's Agents of S.H.I.E.L.D.","N/A","Laws of Nature","2015","3","1","TV-PG","When Coulson and the team discover a new
Inhuman, S.H.I.E.L.D. comes face to face
with another organization searching for
powered people. And still reeling from
Simmons’ dramatic disappearance, Fitz
goes to extreme lengths to try to learn
how to get her back.","7.8","ABC (US)","2015-09-29","Vincent Misiano","Jed Whedon - Maurissa Tancharoen","0:42:17","11/28/2015","12/31/2015","sd","0:42:17","920","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1541","Marvel's Agents of S.H.I.E.L.D.","N/A","Purpose in the Machine","2015","3","2","TV-PG","Fitz and the team enlist the aid of an
Asgardian to unlock the secrets of the
ancient monolith that swallowed Simmons,
and Agent May is at a crossroads in her
personal and professional life.","7.8","ABC (US)","2015-10-06","Kevin Tancharoen","DJ Doyle","0:42:32","11/28/2015","12/31/2015","sd","0:42:32","908","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1547","Marvel's Agents of S.H.I.E.L.D.","Wanted (Inhu)man","A Wanted (Inhu)man","2015","3","3","TV-PG","Daisy, Mack and Coulson race to protect
Lincoln as Rosalind's team hunts down
the Inhuman in their quest for powered
people. Meanwhile, Hunter proves that
there is no line that he will not cross
to exact his revenge against Ward and
Hydra.","8.1","ABC (US)","2015-10-13","Garry A. Brown","Monica Owusu-Breen","0:40:19","11/28/2015","12/31/2015","sd","0:40:19","943","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1546","Marvel's Agents of S.H.I.E.L.D.","N/A","Devils You Know","2015","3","4","TV-PG","Having reluctantly agreed to share
information with Rosalind and the ATCU,
Coulson and the team search for the
Inhuman who is killing other Inhumans;
May feels that Hunter's mission to take
down Ward is getting too personal.","8.0","ABC (US)","2015-10-20","Ron Underwood","Paul Zbyszewski","0:42:19","11/28/2015","12/31/2015","sd","0:42:19","820","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1548","Marvel's Agents of S.H.I.E.L.D.","N/A","4,722 Hours","2015","3","5","TV-PG","After her dramatic rescue from another
planet, Simmons is still reeling from
her ordeal and reveals how she had to
fight for her life in a harsh new world.","8.7","ABC (US)","2015-10-27","Jesse Bochco","Craig Titley","0:42:16","11/28/2015","12/31/2015","sd","0:42:16","866","720","404","1.78","2","aac","h264","mp4","24p","high","N/A"
"1544","Marvel's Agents of S.H.I.E.L.D.","N/A","Among Us Hide...","2015","3","6","TV-PG","The stakes get even higher as Hunter and
May continue to go after Ward and Hydra,
and Daisy and Coulson begin to suspect
that the ATCU may be keeping a big
secret from S.H.I.E.L.D.","8.3","ABC (US)","2015-11-03","Dwight Little","Drew Z. Greenberg","0:42:11","11/28/2015","12/31/2015","720","0:42:11","3203","1280","718","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1545","Marvel's Agents of S.H.I.E.L.D.","N/A","Chaos Theory","2015","3","7","TV-PG","As Daisy and the team fight to protect
Inhumans, S.H.I.E.L.D. discovers the
shocking truth about one of their
biggest foes. Meanwhile, Fitz helps
Simmons recover information that could
lead them back through the portal.","8.2","ABC (US)","2015-11-10","David Solomon","Lauren LeFranc","0:43:03","11/28/2015","12/31/2015","1080","0:43:03","5300","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1543","Marvel's Agents of S.H.I.E.L.D.","N/A","Many Heads, One Tale","2015","3","8","TV-PG","The S.H.I.E.L.D. team discovers
dangerous truths about the ATCU, and
Ward’s plans to destroy S.H.I.E.L.D.
take a surprising twist.","8.6","ABC (US)","2015-11-17","Garry A. Brown","Jed Whedon - DJ Doyle","0:43:02","11/28/2015","12/31/2015","1080","0:43:02","5595","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1667","Marvel's Agents of S.H.I.E.L.D.","N/A","Closure","2015","3","9","TV-PG","Ward's campaign for revenge brings the
S.H.I.E.L.D. team to their knees, and
Coulson proves he will do anything to
settle the score.","8.7","ABC (US)","2015-12-01","Kate Woods","Brent Fletcher","0:43:03","12/04/2015","12/31/2015","1080","0:43:03","5313","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1670","Marvel's Agents of S.H.I.E.L.D.","N/A","Maveth","2015","3","10","TV-PG","S.H.I.E.L.D. and Hydra go head-to-head
in a battle that will change Coulson's
world forever. While Daisy and her team
of Inhumans fight to keep Hydra at bay,
Coulson and Fitz take the ultimate risk.","7.8","ABC (US)","2015-12-08","Vincent Misiano","Jeffrey Bell","0:42:56","12/10/2015","12/31/2015","1080","0:42:56","5518","1920","1080","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1510","Orphan Black","N/A","Nature Under Constraint and Vexed","2014","2","1","TV-MA","Sarah is out of options, on the run, and
pursued by deadly adversaries. Desperate
to find her daughter Kira, Sarah
suspects ruthless pro-clone Rachel is
behind her daughter’s disappearance and
sparks an all out war against her.
Alison and Donnie attend the funeral of
her fallen friend, Aynsley, causing
Alison to sink into guilt and despair.
Cosima is faced with a perplexing
decision that may have dire
consequences.","7.7","BBC America","2014-04-19","John Fawcett","Graeme Manson","0:42:57","11/28/2015","12/31/2015","720","0:42:57","1396","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1509","Orphan Black","N/A","Governed By Sound Reason and True
Religion","2014","2","2","TV-MA","While Alison struggles with Aynsley's
death and Cosima grapples with the
worsening symptoms of her mysterious
sickness, Sarah enlists Art’s help to
find Kira and is shocked when she learns
where the trail leads.","7.7","BBC America","2014-04-26","John Fawcett","Karen Walton - Graeme Manson","0:42:36","11/28/2015","12/31/2015","720","0:42:36","1394","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
"1512","Orphan Black","N/A","Mingling Its Own Nature with It","2014","2","3","TV-MA","After hitting the road with Felix, Sarah
is forced to turn to a ghost from her
past — an old flame named Cal Morison.
When their brief respite is brutally
shattered, Sarah realizes that no matter
how far she runs, it will never be far
enough.","7.6","BBC America","2014-05-03","T.J. Scott","Alex Levine","0:42:57","11/28/2015","12/31/2015","720","0:42:57","1400","1280","720","1.78","6","ac3","h264","mkv","24p","high","N/A"
